file_id,start_time,end_time,last_event,project_name,node,file_url,file_size,user,last_file_state,last_process_state,ended,livetime,Success,username,project_id,file_count,rate
44877871,1612778568.922,1612778665.349,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877244-0-fnpc9110.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0077_dl5_reco1_39133070_0_20201112T113055Z.root,4761897118,miagarc,consumed,active,True,96.42700004577637,True,miagarc,494483,0,49.38344152301124
44585031,1612778622.616,1612778664.13,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877248-0-fnpc7567.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0136_dl10_reco1_39134408_0_20201111T042532Z.root,4801225103,miagarc,consumed,active,True,41.51400017738342,True,miagarc,494483,0,115.65315514007436
44847150,1612778583.759,1612778622.334,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877157-0-fnpc7682.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0095_dl2_reco1_39132826_0_20201112T081619Z.root,4785800383,miagarc,consumed,active,True,38.575000047683716,True,miagarc,494483,0,124.06481858934876
44333126,1612778625.034,1612778700.097,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877246-0-fnpc7612.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0039_dl11_reco1_38361588_0_20201110T043806Z.root,4723499220,miagarc,consumed,active,True,75.06299996376038,True,miagarc,494483,0,62.927130840500055
44564643,1612778821.181,1612778886.472,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877196-0-fnpc7569.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0143_dl1_reco1_39132750_0_20201111T040924Z.root,4809606486,miagarc,consumed,active,True,65.29099988937378,True,miagarc,494483,0,73.66415729808377
44368035,1612778818.674,1612778937.317,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877126-0-fnpc7585.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0021_dl5_reco1_38360809_0_20201110T031221Z.root,4823269355,miagarc,consumed,active,True,118.64299988746643,True,miagarc,494483,0,40.653636199142795
44845222,1612778845.949,1612778928.935,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877217-0-fnpc7644.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0132_dl4_reco1_39133707_0_20201112T113054Z.root,4761261685,miagarc,consumed,active,True,82.98600006103516,True,miagarc,494483,0,57.37427616101694
44515499,1612778846.313,1612778981.389,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877300-0-fnpc9110.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0139_dl11_reco1_39135272_0_20201111T044313Z.root,5041600428,miagarc,consumed,active,True,135.07599997520447,True,miagarc,494483,0,37.32417623356831
44370091,1612778850.226,1612778957.978,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877138-0-fnpc7585.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0044_dl9_reco1_38361511_0_20201110T041905Z.root,5028299591,miagarc,consumed,active,True,107.7519998550415,True,miagarc,494483,0,46.665487394800635
44583078,1612778844.625,1612778892.0,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877233-0-fnpc7644.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0079_dl2_reco1_39133028_0_20201111T041239Z.root,4847423254,miagarc,consumed,active,True,47.375,True,miagarc,494483,0,102.32027976781002
44466355,1612778866.226,1612778963.234,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877295-0-fnpc7563.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0068_dl10_reco1_39135089_0_20201111T044059Z.root,4697271169,miagarc,consumed,active,True,97.00799989700317,True,miagarc,494483,0,48.42148249615762
44605591,1612778806.506,1612778864.097,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877235-0-fnpc7658.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0058_dl7_reco1_39134861_0_20201111T043720Z.root,4740548777,miagarc,consumed,active,True,57.59099984169006,True,miagarc,494483,0,82.31405584259925
44589232,1612778864.55,1612778908.31,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877203-0-fnpc7562.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0136_dl4_reco1_39134423_0_20201111T042542Z.root,4859586537,miagarc,consumed,active,True,43.75999999046326,True,miagarc,494483,0,111.05088066862577
44480618,1612778765.106,1612778855.747,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877202-0-fnpc7640.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0134_dl11_reco1_39134712_0_20201111T042854Z.root,4817687354,miagarc,consumed,active,True,90.64100003242493,True,miagarc,494483,0,53.15130407074693
44333199,1612778895.949,1612778961.282,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877299-0-fnpc7567.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0061_dl4_reco1_38361763_0_20201110T045506Z.root,4777223065,miagarc,consumed,active,True,65.33300018310547,True,miagarc,494483,0,73.12113406105829
44843009,1612778228.22,1612778300.954,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877113-0-fnpc9051.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0052_dl9_reco1_39134754_0_20201112T104543Z.root,4740631655,miagarc,consumed,active,True,72.73399996757507,True,miagarc,494483,0,65.1776563520964
44382215,1612778342.413,1612778405.286,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877158-0-fnpc7555.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0031_dl11_reco1_38359646_0_20201110T025631Z.root,4849073368,miagarc,consumed,active,True,62.87299990653992,True,miagarc,494483,0,77.12489264403
44828682,1612778352.455,1612778394.849,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877151-0-fnpc7652.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0094_dl10_reco1_39132828_0_20201112T081615Z.root,4863654433,miagarc,consumed,active,True,42.39400005340576,True,miagarc,494483,0,114.7250655015573
44814356,1612778402.082,1612778437.128,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877150-0-fnpc7539.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0014_dl6_reco1_38359321_0_20201111T160141Z.root,4948889222,miagarc,consumed,active,True,35.0460000038147,True,miagarc,494483,0,141.21124297955035
44400665,1612778404.283,1612778484.698,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877152-0-fnpc7604.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0055_dl9_reco1_38361713_0_20201110T045217Z.root,4800026887,miagarc,consumed,active,True,80.41499996185303,True,miagarc,494483,0,59.69069065817346
44492818,1612778397.864,1612778493.255,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877190-0-fnpc7606.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0056_dl4_reco1_39134908_0_20201111T043652Z.root,4877271215,miagarc,consumed,active,True,95.39100003242493,True,miagarc,494483,0,51.12925971362222
44890157,1612778595.745,1612778677.267,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877174-0-fnpc7602.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0101_dl3_reco1_39134954_0_20201112T094712Z.root,4908831029,miagarc,consumed,active,True,81.5220000743866,True,miagarc,494483,0,60.21480121342491
44515388,1612778597.692,1612778639.87,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877245-0-fnpc7555.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0148_dl11_reco1_39133458_0_20201111T041656Z.root,4797088782,miagarc,consumed,active,True,42.17799997329712,True,miagarc,494483,0,113.73438249886281
44478503,1612778508.527,1612778605.557,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877165-0-fnpc7210.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0082_dl1_reco1_39133065_0_20201111T041231Z.root,4756408330,miagarc,consumed,active,True,97.02999997138977,True,miagarc,494483,0,49.01997661962767
44613677,1612778556.503,1612778605.832,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877215-0-fnpc7541.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0113_dl11_reco1_39132658_0_20201111T040933Z.root,4832564203,miagarc,consumed,active,True,49.3289999961853,True,miagarc,494483,0,97.96598762135275
44396625,1612778673.07,1612778764.681,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877253-0-fnpc7604.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0055_dl11_reco1_38361701_0_20201110T045157Z.root,4886155279,miagarc,consumed,active,True,91.61100006103516,True,miagarc,494483,0,53.33590153742056
44820560,1612778668.223,1612778733.081,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877220-0-fnpc7650.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0054_dl4_reco1_39134804_0_20201112T091629Z.root,4793082444,miagarc,consumed,active,True,64.85800004005432,True,miagarc,494483,0,73.90117550710688
44515412,1612778709.158,1612778806.643,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877214-0-fnpc7687.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0145_dl5_reco1_39133357_0_20201111T041547Z.root,4805906950,miagarc,consumed,active,True,97.48499989509583,True,miagarc,494483,0,49.29893783835117
44333138,1612778707.567,1612778781.194,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877251-0-fnpc7539.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0026_dl4_reco1_38360858_0_20201110T031730Z.root,4692783409,miagarc,consumed,active,True,73.62700009346008,True,miagarc,494483,0,63.737262187011694
44572766,1612778743.843,1612778786.751,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877169-0-fnpc7575.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0088_dl3_reco1_39133538_0_20201111T041823Z.root,4710601618,miagarc,consumed,active,True,42.907999992370605,True,miagarc,494483,0,109.78376104310578
44599388,1612778739.247,1612778789.641,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877185-0-fnpc7575.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0056_dl5_reco1_39134855_0_20201111T043642Z.root,4728415446,miagarc,consumed,active,True,50.39400005340576,True,miagarc,494483,0,93.82893679781311
44335182,1612778652.87,1612778745.5,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877125-0-fnpc7543.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0045_dl2_reco1_38361924_0_20201110T051039Z.root,4879311270,miagarc,consumed,active,True,92.63000011444092,True,miagarc,494483,0,52.67528083743703
44605576,1612778801.02,1612778841.296,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877271-0-fnpc7610.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0083_dl11_reco1_39132777_0_20201111T040924Z.root,4844786804,miagarc,consumed,active,True,40.276000022888184,True,miagarc,494483,0,120.28967129920518
44370058,1612778801.132,1612778897.546,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877207-0-fnpc7569.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0063_dl9_reco1_38361732_0_20201110T045247Z.root,4867371709,miagarc,consumed,active,True,96.41400003433228,True,miagarc,494483,0,50.48407603944206
44327002,1612778725.096,1612778796.901,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877167-0-fnpc7692.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0003_dl4_reco1_38359785_0_20201110T025643Z.root,4686951918,miagarc,consumed,active,True,71.8050000667572,True,miagarc,494483,0,65.27333630864891
44382289,1612778722.733,1612778799.488,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877180-0-fnpc7692.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0041_dl3_reco1_38361428_0_20201110T041011Z.root,4697576976,miagarc,consumed,active,True,76.75499987602234,True,miagarc,494483,0,61.202227654064345
44517467,1612778726.457,1612778798.085,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877182-0-fnpc7575.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0147_dl3_reco1_39133453_0_20201111T041657Z.root,4863960335,miagarc,consumed,active,True,71.62800002098083,True,miagarc,494483,0,67.90585153257494
44327017,1612778751.692,1612778816.764,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877161-0-fnpc7622.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0029_dl8_reco1_38358987_0_20201110T024749Z.root,4752583745,miagarc,consumed,active,True,65.07200002670288,True,miagarc,494483,0,73.03577180737851
44843160,1612778806.532,1612778845.584,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877222-0-fnpc7658.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0118_dl7_reco1_39133250_0_20201112T081619Z.root,4840221447,miagarc,consumed,active,True,39.05200004577637,True,miagarc,494483,0,123.9429847722611
44628062,1612778757.316,1612778812.096,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877188-0-fnpc7622.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0056_dl9_reco1_39134874_0_20201111T043643Z.root,4766444453,miagarc,consumed,active,True,54.77999997138977,True,miagarc,494483,0,87.01066914000356
44466323,1612778803.034,1612778879.008,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877204-0-fnpc7569.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0139_dl8_reco1_39135270_0_20201111T044314Z.root,4789257419,miagarc,consumed,active,True,75.97399997711182,True,miagarc,494483,0,63.038110675268214
44552333,1612778802.298,1612778899.316,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877194-0-fnpc7562.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0080_dl6_reco1_39133009_0_20201111T041248Z.root,4797696715,miagarc,consumed,active,True,97.01799988746643,True,miagarc,494483,0,49.4516143454304
44329114,1612778813.473,1612778891.517,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877292-0-fnpc7678.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0002_dl11_reco1_38359370_0_20201110T025249Z.root,4829621311,miagarc,consumed,active,True,78.04399991035461,True,miagarc,494483,0,61.883313471215644
44374146,1612778884.736,1612778945.213,consumed_file,miagarc_protodune-sp_runset_5786_reco_v09_09_01_v0_20210208032907,miagarc-16877116-0-fnpc7547.fnal.gov,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune-sp/full-reconstructed/2020/detector/physics/PDSPProd4/00/00/57/86/np04_raw_run005786_0032_dl7_reco1_38361208_0_20201110T035047Z.root,4916510919,miagarc,consumed,active,True,60.47699999809265,True,miagarc,494483,0,81.29554903773433
