job_id,start,end,node,file_id,file_url,file_size,last_file_state,last_process_state,ended,kafka_begin,kafka_end,kafka_alivetime
14448654,"December 21st 2020, 16:44:53.122","December 21st 2020, 16:44:53.122",vm75.in.tier2.hep.manchester.ac.uk,7444425,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/25/np04_raw_run005766_0019_dl5.root,8232363017,transferred,active,False,1608569093122,1608569093122,0.0
14448653,"December 21st 2020, 16:26:15.786","December 21st 2020, 16:26:15.786",wn2207300.in.tier2.hep.manchester.ac.uk,7446864,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/68/64/np04_raw_run005766_0056_dl1.root,8278653749,transferred,active,False,1608567975786,1608567975786,0.0
14448652,"December 21st 2020, 16:26:07.341","December 21st 2020, 16:26:07.341",heplnc102.pp.rl.ac.uk,7447101,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/71/01/np04_raw_run005766_0050_dl1.root,8231827036,transferred,active,False,1608567967341,1608567967341,0.0
14448634,"December 21st 2020, 16:29:44.940","December 21st 2020, 16:29:44.940",HTCondor-Worker_wn30_7.cat.cbpf.br,7435591,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/55/91/np04_raw_run005759_0129_dl5.root,8255646333,transferred,active,False,1608568184940,1608568184940,0.0
14448633,"December 21st 2020, 16:26:05.867","December 21st 2020, 16:26:05.867",heplnc102.pp.rl.ac.uk,7435590,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/90/np04_raw_run005759_0129_dl1.root,8261931512,transferred,active,False,1608567965868,1608567965868,0.0
14448632,"December 21st 2020, 16:26:06.487","December 21st 2020, 16:26:06.487",heplnc102.pp.rl.ac.uk,7439936,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/99/36/np04_raw_run005762_0010_dl7.root,5006459091,transferred,active,False,1608567966487,1608567966487,0.0
14448612,"December 21st 2020, 15:25:45.950","December 21st 2020, 15:25:45.950",b7g52n5076.cern.ch,7440802,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/08/02/np04_raw_run005765_0003_dl5.root,8279920178,transferred,active,False,1608564345951,1608564345951,0.0
14448593,"December 21st 2020, 15:25:43.069","December 21st 2020, 15:25:43.069",heplnc055.pp.rl.ac.uk,7435898,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/58/98/np04_raw_run005759_0128_dl5.root,8245108078,transferred,active,False,1608564343069,1608564343069,0.0
14448592,"December 21st 2020, 15:25:42.785","December 21st 2020, 15:25:42.785",heplnc055.pp.rl.ac.uk,7444427,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/27/np04_raw_run005766_0019_dl3.root,8255853183,transferred,active,False,1608564342785,1608564342785,0.0
14448573,"December 21st 2020, 15:33:33.584","December 21st 2020, 16:42:22.662",r11-n17.ph.liv.ac.uk,7444425,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/25/np04_raw_run005766_0019_dl5.root,8232363017,transferred,cancelled,False,1608564813584,1608564813584,0.0
14448572,"December 21st 2020, 15:25:28.226","December 21st 2020, 15:25:28.226",b7s13n1842.cern.ch,7435894,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/58/94/np04_raw_run005759_0127_dl8.root,8231231129,transferred,active,False,1608564328226,1608564328226,0.0
14448554,"December 21st 2020, 15:43:00.612","December 21st 2020, 15:43:00.612",b7s12n7888.cern.ch,7444407,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/07/np04_raw_run005766_0013_dl9.root,8245805150,transferred,active,False,1608565380612,1608565380612,0.0
14448553,"December 21st 2020, 15:25:54.416","December 21st 2020, 15:25:54.416",b7g28n0130.cern.ch,7436012,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/60/12/np04_raw_run005759_0129_dl8.root,8250978273,transferred,active,False,1608564354416,1608564354416,0.0
14448552,"December 21st 2020, 15:25:15.197","December 21st 2020, 15:25:15.197",heplnc102.pp.rl.ac.uk,7440801,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/08/01/np04_raw_run005765_0001_dl10.root,8219163975,transferred,active,False,1608564315198,1608564315198,0.0
14448533,"December 21st 2020, 15:29:22.014","December 21st 2020, 15:29:22.014",wn1208251.in.tier2.hep.manchester.ac.uk,7444426,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/26/np04_raw_run005766_0019_dl8.root,8235053457,transferred,active,False,1608564562014,1608564562014,0.0
14448532,"December 21st 2020, 15:25:16.177","December 21st 2020, 15:25:16.177",heplnc102.pp.rl.ac.uk,7444428,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/44/28/np04_raw_run005766_0019_dl2.root,8223237508,transferred,active,False,1608564316177,1608564316177,0.0
14448516,"December 21st 2020, 14:29:34.576","December 21st 2020, 14:29:34.576",b7s12n7929.cern.ch,7446526,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/26/np04_raw_run005766_0046_dl1.root,8223554543,transferred,active,False,1608560974576,1608560974576,0.0
14448515,"December 21st 2020, 14:21:25.023","December 21st 2020, 14:21:25.023",dunepro-40419379-0-fnpc8003.fnal.gov,7446275,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/75/np04_raw_run005766_0047_dl11.root,8236339060,transferred,active,False,1608560485023,1608560485023,0.0
14448514,"December 21st 2020, 14:20:58.056","December 21st 2020, 14:20:58.056",b7s14n7214.cern.ch,7446273,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/73/np04_raw_run005766_0047_dl10.root,8229614011,transferred,active,False,1608560458056,1608560458056,0.0
14448513,"December 21st 2020, 14:20:08.188","December 21st 2020, 14:20:08.188",dunepro-40419389-0-fnpc17102.fnal.gov,7446264,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/64/np04_raw_run005766_0043_dl7.root,8226402299,transferred,active,False,1608560408189,1608560408189,0.0
14448512,"December 21st 2020, 14:17:58.367","December 21st 2020, 14:17:58.367",b7s12n7320.cern.ch,7446237,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/37/np04_raw_run005766_0039_dl3.root,8271713101,transferred,active,False,1608560278367,1608560278367,0.0
14448502,"December 21st 2020, 14:29:34.448","December 21st 2020, 14:29:34.448",b7s12n7929.cern.ch,7446521,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/21/np04_raw_run005766_0046_dl9.root,8223994981,transferred,active,False,1608560974448,1608560974448,0.0
14448501,"December 21st 2020, 14:28:39.988","December 21st 2020, 14:28:39.988",b7s14n0842.cern.ch,7446514,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/14/np04_raw_run005766_0042_dl8.root,8228981697,transferred,active,False,1608560919988,1608560919988,0.0
14448500,"December 21st 2020, 14:23:36.763","December 21st 2020, 14:23:36.763",dunepro-40419400-0-fnpc9049.fnal.gov,7446504,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/65/04/np04_raw_run005766_0042_dl1.root,8277711589,transferred,active,False,1608560616764,1608560616764,0.0
14448499,"December 21st 2020, 14:19:32.297","December 21st 2020, 14:19:32.297",dunepro-40419399-0-fnpc9055.fnal.gov,7446251,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/51/np04_raw_run005766_0040_dl6.root,8231282065,transferred,active,False,1608560372297,1608560372297,0.0
14448498,"December 21st 2020, 14:20:15.420","December 21st 2020, 14:20:15.420",dunepro-40419387-0-fnpc17136.fnal.gov,7446272,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/72/np04_raw_run005766_0047_dl4.root,8226943657,transferred,active,False,1608560415420,1608560415420,0.0
14448497,"December 21st 2020, 14:21:15.238","December 21st 2020, 14:21:15.238",dunepro-40419390-0-fnpc17131.fnal.gov,7446274,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/74/np04_raw_run005766_0047_dl2.root,8234497255,transferred,active,False,1608560475238,1608560475238,0.0
14448496,"December 21st 2020, 14:18:09.510","December 21st 2020, 14:18:09.510",dunepro-40419396-0-fnpc17104.fnal.gov,7446242,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/42/np04_raw_run005766_0039_dl6.root,8222094171,transferred,active,False,1608560289510,1608560289510,0.0
14448495,"December 21st 2020, 14:17:58.366","December 21st 2020, 14:17:58.366",b7s12n7320.cern.ch,7446238,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/38/np04_raw_run005766_0039_dl5.root,8233006093,transferred,active,False,1608560278367,1608560278367,0.0
14448494,"December 21st 2020, 14:16:57.121","December 21st 2020, 14:16:57.121",dunepro-40419378-0-fnpc8024.fnal.gov,7446225,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/25/np04_raw_run005766_0037_dl3.root,8227495238,transferred,active,False,1608560217122,1608560217122,0.0
14448493,"December 21st 2020, 14:16:38.372","December 21st 2020, 14:16:38.372",dunepro-40419385-0-fnpc8022.fnal.gov,7446086,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/86/np04_raw_run005766_0038_dl8.root,8228781708,transferred,active,False,1608560198372,1608560198372,0.0
14448492,"December 21st 2020, 14:16:42.807","December 21st 2020, 14:16:42.807",heplnc113.pp.rl.ac.uk,7446090,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/60/90/np04_raw_run005766_0038_dl1.root,8227741250,transferred,active,False,1608560202808,1608560202808,0.0
14448480,"December 21st 2020, 14:29:35.045","December 21st 2020, 14:29:35.045",b7s12n7929.cern.ch,7446523,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/23/np04_raw_run005766_0046_dl3.root,8220847756,transferred,active,False,1608560975046,1608560975046,0.0
14448479,"December 21st 2020, 14:27:20.717","December 21st 2020, 14:27:20.717",b7s12n3451.cern.ch,7446506,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/06/np04_raw_run005766_0042_dl7.root,8224874201,transferred,active,False,1608560840718,1608560840718,0.0
14448478,"December 21st 2020, 14:20:00.552","December 21st 2020, 14:20:00.552",dunepro-40419394-0-fnpc17130.fnal.gov,7446252,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/52/np04_raw_run005766_0040_dl1.root,8219591257,transferred,active,False,1608560400552,1608560400552,0.0
14448477,"December 21st 2020, 14:17:58.384","December 21st 2020, 14:17:58.384",b7s12n7320.cern.ch,7446240,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/40/np04_raw_run005766_0039_dl11.root,8232168507,transferred,active,False,1608560278384,1608560278384,0.0
14448476,"December 21st 2020, 14:17:58.348","December 21st 2020, 14:17:58.348",b7s12n7320.cern.ch,7446239,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/39/np04_raw_run005766_0039_dl1.root,8248210867,transferred,active,False,1608560278349,1608560278349,0.0
14448475,"December 21st 2020, 14:16:36.485","December 21st 2020, 14:16:36.485",dunepro-40419395-0-fnpc17118.fnal.gov,7446085,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/85/np04_raw_run005766_0038_dl6.root,8233098879,transferred,active,False,1608560196485,1608560196485,0.0
14448474,"December 21st 2020, 14:16:50.458","December 21st 2020, 14:16:50.458",b7g52n5076.cern.ch,7446221,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/21/np04_raw_run005766_0037_dl11.root,8223676516,transferred,active,False,1608560210458,1608560210458,0.0
14448473,"December 21st 2020, 14:16:43.465","December 21st 2020, 14:16:43.465",heplnc113.pp.rl.ac.uk,7446203,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/03/np04_raw_run005766_0034_dl4.root,8259201454,transferred,active,False,1608560203465,1608560203465,0.0
14448472,"December 21st 2020, 14:16:42.343","December 21st 2020, 14:16:42.343",heplnc113.pp.rl.ac.uk,7446089,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/60/89/np04_raw_run005766_0038_dl10.root,8273408366,transferred,active,False,1608560202343,1608560202343,0.0
14448460,"December 21st 2020, 14:29:34.677","December 21st 2020, 14:29:34.677",b7s12n7929.cern.ch,7446525,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/25/np04_raw_run005766_0046_dl5.root,8220073905,transferred,active,False,1608560974677,1608560974677,0.0
14448459,"December 21st 2020, 14:29:34.574","December 21st 2020, 14:29:34.574",b7s12n7929.cern.ch,7446524,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/24/np04_raw_run005766_0046_dl11.root,8228679445,transferred,active,False,1608560974575,1608560974575,0.0
14448458,"December 21st 2020, 14:21:29.737","December 21st 2020, 14:21:29.737",dunepro-40419287-0-fnpc9012.fnal.gov,7436059,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/60/59/np04_raw_run005760_0008_dl3.root,8271024703,transferred,active,False,1608560489737,1608560489737,0.0
14448457,"December 21st 2020, 14:21:25.105","December 21st 2020, 14:21:25.105",dunepro-40419392-0-fnpc17140.fnal.gov,7446276,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/76/np04_raw_run005766_0047_dl1.root,8224612232,transferred,active,False,1608560485105,1608560485105,0.0
14448456,"December 21st 2020, 14:17:58.402","December 21st 2020, 14:17:58.402",b7s12n7320.cern.ch,7446227,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/27/np04_raw_run005766_0037_dl10.root,8234434555,transferred,active,False,1608560278402,1608560278402,0.0
14448455,"December 21st 2020, 14:16:52.408","December 21st 2020, 14:16:52.408",dunepro-40419386-0-fnpc8015.fnal.gov,7446224,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/24/np04_raw_run005766_0036_dl7.root,8223910354,transferred,active,False,1608560212408,1608560212408,0.0
14448454,"December 21st 2020, 14:16:50.456","December 21st 2020, 14:16:50.456",b7g52n5076.cern.ch,7446222,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/22/np04_raw_run005766_0037_dl8.root,8256237509,transferred,active,False,1608560210456,1608560210456,0.0
14448453,"December 21st 2020, 14:16:42.864","December 21st 2020, 14:16:42.864",heplnc113.pp.rl.ac.uk,7446096,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/60/96/np04_raw_run005766_0040_dl5.root,8230669978,transferred,active,False,1608560202864,1608560202864,0.0
14448452,"December 21st 2020, 14:16:41.961","December 21st 2020, 14:16:41.961",heplnc113.pp.rl.ac.uk,7446088,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/60/88/np04_raw_run005766_0038_dl9.root,8240751691,transferred,active,False,1608560201961,1608560201961,0.0
14448436,"December 21st 2020, 14:16:31.086","December 21st 2020, 14:16:31.086",dunepro-40419380-0-fnpc7209.fnal.gov,7446078,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/78/np04_raw_run005766_0036_dl3.root,8239011125,transferred,active,False,1608560191087,1608560191087,0.0
14448435,"December 21st 2020, 14:16:13.484","December 21st 2020, 14:16:13.484",dunepro-40419402-0-fnpc19118.fnal.gov,7437803,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/78/03/np04_raw_run005760_0030_dl11.root,8224911003,transferred,active,False,1608560173484,1608560173484,0.0
14448434,"December 21st 2020, 14:16:21.674","December 21st 2020, 14:16:21.674",dunepro-40419401-0-fnpc9022.fnal.gov,7446062,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/62/np04_raw_run005766_0036_dl2.root,8270909760,transferred,active,False,1608560181675,1608560181675,0.0
14448433,"December 21st 2020, 14:16:22.504","December 21st 2020, 14:16:22.504",lnxfarm233.colorado.edu,7446064,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/64/np04_raw_run005766_0036_dl4.root,8233282376,transferred,active,False,1608560182504,1608560182504,0.0
14448432,"December 21st 2020, 14:15:06.136","December 21st 2020, 14:34:51.861",b7s12n7888.cern.ch,7437800,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/78/00/np04_raw_run005760_0029_dl4.root,8277408451,transferred,active,False,1608560106136,1608560106136,0.0
14448429,"December 21st 2020, 14:29:34.551","December 21st 2020, 14:29:34.551",b7s12n7929.cern.ch,7446520,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/65/20/np04_raw_run005766_0045_dl4.root,8236065761,transferred,active,False,1608560974552,1608560974552,0.0
14448428,"December 21st 2020, 14:18:05.304","December 21st 2020, 14:18:05.304",dunepro-40419391-0-fnpc17119.fnal.gov,7446241,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/41/np04_raw_run005766_0039_dl4.root,8235208106,transferred,active,False,1608560285304,1608560285304,0.0
14448427,"December 21st 2020, 14:18:30.000","December 21st 2020, 14:18:30.000",dunepro-40419384-0-fnpc17154.fnal.gov,7446244,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/44/np04_raw_run005766_0039_dl9.root,8227894279,transferred,active,False,1608560310000,1608560310000,0.0
14448426,"December 21st 2020, 14:18:30.010","December 21st 2020, 14:18:30.010",dunepro-40419398-0-fnpc17154.fnal.gov,7446245,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/45/np04_raw_run005766_0039_dl10.root,8225389308,transferred,active,False,1608560310011,1608560310011,0.0
14448425,"December 21st 2020, 14:17:58.381","December 21st 2020, 14:17:58.381",b7s12n7320.cern.ch,7446236,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/36/np04_raw_run005766_0038_dl3.root,8247668739,transferred,active,False,1608560278381,1608560278381,0.0
14448424,"December 21st 2020, 14:16:32.759","December 21st 2020, 14:16:32.759",dunepro-40419388-0-fnpc17125.fnal.gov,7446084,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/84/np04_raw_run005766_0038_dl2.root,8280314851,transferred,active,False,1608560192760,1608560192760,0.0
14448423,"December 21st 2020, 14:16:50.451","December 21st 2020, 14:16:50.451",b7g52n5076.cern.ch,7446220,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/20/np04_raw_run005766_0037_dl7.root,8227826291,transferred,active,False,1608560210452,1608560210452,0.0
14448422,"December 21st 2020, 14:16:43.550","December 21st 2020, 14:16:43.550",heplnc113.pp.rl.ac.uk,7446218,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/18/np04_raw_run005766_0037_dl2.root,8279014338,transferred,active,False,1608560203550,1608560203550,0.0
14448421,"December 21st 2020, 14:16:19.335","December 21st 2020, 14:16:19.335",lnxfarm233.colorado.edu,7446052,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/52/np04_raw_run005766_0033_dl5.root,8221663813,transferred,active,False,1608560179335,1608560179335,0.0
14448420,"December 21st 2020, 14:14:44.123","December 21st 2020, 14:14:44.123",comp02-09,7445969,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/59/69/np04_raw_run005766_0043_dl1.root,8280100227,transferred,active,False,1608560084123,1608560084123,0.0
14448419,"December 21st 2020, 14:15:35.134","December 21st 2020, 14:15:35.134",dunepro-40419328-0-fnpc9031.fnal.gov,7437801,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/78/01/np04_raw_run005760_0029_dl7.root,8278055795,transferred,active,False,1608560135134,1608560135134,0.0
14448418,"December 21st 2020, 14:14:39.974","December 21st 2020, 14:14:39.974",dunepro-40419317-0-fnpc8012.fnal.gov,7445959,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/59/59/np04_raw_run005766_0039_dl7.root,8268863454,transferred,active,False,1608560079974,1608560079974,0.0
14448417,"December 21st 2020, 14:15:05.691","December 21st 2020, 14:15:05.691",b7s12n7888.cern.ch,7445977,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/59/77/np04_raw_run005766_0043_dl3.root,8234420520,transferred,active,False,1608560105692,1608560105692,0.0
14448416,"December 21st 2020, 14:13:24.204","December 21st 2020, 14:27:14.602",dunepro-40419331-0-fnpc6023.fnal.gov,7437671,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/76/71/np04_raw_run005760_0034_dl7.root,8275114401,transferred,active,False,1608560004204,1608560004204,0.0
14448415,"December 21st 2020, 14:13:20.588","December 21st 2020, 14:13:20.588",b7g52n2727.cern.ch,7437664,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/76/64/np04_raw_run005760_0033_dl3.root,8269478709,transferred,active,False,1608560000588,1608560000588,0.0
14448414,"December 21st 2020, 14:13:21.685","December 21st 2020, 14:13:21.685",b7g52n2727.cern.ch,7437668,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/76/68/np04_raw_run005760_0033_dl2.root,8273996747,transferred,active,False,1608560001685,1608560001685,0.0
14448413,"December 21st 2020, 14:12:44.556","December 21st 2020, 14:12:44.556",dunepro-40419339-0-fnpc7614.fnal.gov,7437532,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/75/32/np04_raw_run005760_0032_dl6.root,8274497111,transferred,active,False,1608559964556,1608559964556,0.0
14448412,"December 21st 2020, 14:12:44.143","December 21st 2020, 14:12:44.143",dunepro-40419324-0-fnpc7614.fnal.gov,7437529,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/75/29/np04_raw_run005760_0032_dl5.root,8276350676,transferred,active,False,1608559964143,1608559964143,0.0
14448411,"December 21st 2020, 14:16:50.461","December 21st 2020, 14:16:50.461",b7g52n5076.cern.ch,7446223,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/23/np04_raw_run005766_0037_dl1.root,8277300881,transferred,active,False,1608560210461,1608560210461,0.0
14448410,"December 21st 2020, 14:16:50.460","December 21st 2020, 14:16:50.460",b7g52n5076.cern.ch,7446219,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/62/19/np04_raw_run005766_0037_dl5.root,8227753826,transferred,active,False,1608560210461,1608560210461,0.0
14448409,"December 21st 2020, 14:16:43.459","December 21st 2020, 14:16:43.459",heplnc113.pp.rl.ac.uk,7446097,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/60/97/np04_raw_run005766_0040_dl10.root,8276074711,transferred,active,False,1608560203459,1608560203459,0.0
14448408,"December 21st 2020, 14:18:10.844","December 21st 2020, 14:18:10.844",dunepro-40419172-0-fnpc9017.fnal.gov,7446243,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/62/43/np04_raw_run005766_0038_dl5.root,8231094543,transferred,active,False,1608560290844,1608560290844,0.0
14448407,"December 21st 2020, 14:16:22.654","December 21st 2020, 14:16:22.654",dunepro-40419382-0-fnpc7543.fnal.gov,7446065,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/65/np04_raw_run005766_0036_dl5.root,8237453918,transferred,active,False,1608560182655,1608560182655,0.0
14448406,"December 21st 2020, 14:16:14.774","December 21st 2020, 16:24:18.322",dunepro-40419397-0-fnpc7635.fnal.gov,7437811,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/78/11/np04_raw_run005760_0035_dl4.root,1062850700,consumed,completed,True,1608560174774,1608567858322,7683.548
14448405,"December 21st 2020, 14:16:22.060","December 21st 2020, 14:16:22.060",lnxfarm233.colorado.edu,7446063,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/60/63/np04_raw_run005766_0036_dl8.root,8225771277,transferred,active,False,1608560182060,1608560182060,0.0
