"@timestamp","@version","_id","_index","_score","_type",activity,"beat_origin.hostname","beat_origin.name","beat_origin.version",bytes,"checksum-adler","created_at","dst-rse","dst-type","dst-url",duration,"event_type","file-size","host.name","kafka.consumer_group","kafka.key","kafka.offset","kafka.partition","kafka.timestamp","kafka.topic","landscape.ingestId","landscape.ingestIndex","landscape.ingestType",name,"previous-request-id",protocol,reason,"request-id",scope,"src-rse","src-type","src-url","started_at","submitted_at","tool-id","transfer-endpoint","transfer-id","transfer-link","transferred_at"
"January 25th 2020, 10:46:58.000",1,lJZP3G8BB7gmVRVE9IgY,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.661GB",0c0e4c9f,"January 25th 2020, 10:46:58.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/70/53/np04_raw_run004155_0067_dl6.root","35 minutes","transfer-done","7.661GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,792",0,1579949224868,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004155_0067_dl6.root",,gsiftp,,d00d1f61c8044758ad9485a635904aad,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/70/53/np04_raw_run004155_0067_dl6.root","January 25th 2020, 09:55:40.000","January 24th 2020, 20:31:44.000","rucio-conveyor","https://fts3-public.cern.ch:8446","89692700-3ee8-11ea-b585-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/89692700-3ee8-11ea-b585-02163e00cbd2","January 25th 2020, 10:30:47.000"
"January 25th 2020, 10:46:51.000",1,s9RP3G8BJzS0YkGfzQxN,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.685GB",7b38e9ed,"January 25th 2020, 10:46:51.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/9d/3c/np04_raw_run004832_0014_dl4.root","28 minutes","transfer-done","7.685GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,791",0,1579949214935,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004832_0014_dl4.root",,gsiftp,,aff4909711a641fbad8f3cfbdb3330ae,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/9d/3c/np04_raw_run004832_0014_dl4.root","January 25th 2020, 10:11:09.000","January 24th 2020, 21:49:16.000","rucio-conveyor","https://fts3-public.cern.ch:8446","5e3635a4-3ef3-11ea-83c1-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/5e3635a4-3ef3-11ea-83c1-02163e00d0be","January 25th 2020, 10:38:40.000"
"January 25th 2020, 10:46:42.000",1,"YpZP3G8BB7gmVRVEpVz_","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.685GB",754945e9,"January 25th 2020, 10:46:42.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/e7/6a/np04_raw_run004832_0081_dl7.root","33 minutes","transfer-done","7.685GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,790",0,1579949204878,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004832_0081_dl7.root",,gsiftp,,47296205c131404a900df6968011d5ae,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/e7/6a/np04_raw_run004832_0081_dl7.root","January 25th 2020, 10:10:25.000","January 24th 2020, 21:49:01.000","rucio-conveyor","https://fts3-public.cern.ch:8446","54d86b1c-3ef3-11ea-8452-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/54d86b1c-3ef3-11ea-8452-02163e00d613","January 25th 2020, 10:43:15.000"
"January 25th 2020, 10:46:34.000",1,"HtNP3G8BJzS0YkGfpfb-","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.636GB",d157495f,"January 25th 2020, 10:46:34.000",LANCASTER,DISK,"root://fal-pygrid-30.lancs.ac.uk/dpm/lancs.ac.uk/home/dune/protodune-sp/e0/cb/np04_raw_run004908_0015_dl5.root","an hour","transfer-done","7.636GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,789",0,1579949204878,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004908_0015_dl5.root",,root,,c6613f322cde49b18688703f85ae4ce7,"protodune-sp",EDINBURGH,DISK,"root://srm-rdf.gridpp.ecdf.ed.ac.uk:1094//dune/RSE/protodune-sp/e0/cb/np04_raw_run004908_0015_dl5.root","January 25th 2020, 09:15:24.000","January 24th 2020, 00:30:56.000","rucio-conveyor","https://fts3-public.cern.ch:8446","c8ff2354-3e40-11ea-a091-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/c8ff2354-3e40-11ea-a091-02163e00d0be","January 25th 2020, 10:40:35.000"
"January 25th 2020, 10:46:30.000",1,VtNP3G8BJzS0YkGff946,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.659GB",d706c818,"January 25th 2020, 10:46:30.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/68/89/np04_raw_run004830_0272_dl5.root","30 minutes","transfer-done","7.659GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,787",0,1579949194947,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004830_0272_dl5.root",,gsiftp,,b7b0e73a9d73479fadd31be0eaef5b22,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/68/89/np04_raw_run004830_0272_dl5.root","January 25th 2020, 10:06:17.000","January 24th 2020, 21:46:25.000","rucio-conveyor","https://fts3-public.cern.ch:8446","f81fb916-3ef2-11ea-bbcf-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/f81fb916-3ef2-11ea-bbcf-02163e00a0d4","January 25th 2020, 10:36:30.000"
"January 25th 2020, 10:46:30.000",1,DpZP3G8BB7gmVRVEf0Q2,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.687GB",16ac9547,"January 25th 2020, 10:46:30.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/5f/1f/np04_raw_run004858_0009_dl6.root","32 minutes","transfer-done","7.687GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,788",0,1579949194947,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004858_0009_dl6.root",,gsiftp,,55538aa7c5b4487ca3a2d74708cd4751,"protodune-sp","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/5f/1f/np04_raw_run004858_0009_dl6.root","January 25th 2020, 10:04:05.000","January 24th 2020, 00:04:16.000","rucio-conveyor","https://fts3-public.cern.ch:8446","0f7578d2-3e3d-11ea-90ef-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/0f7578d2-3e3d-11ea-90ef-02163e00cbd2","January 25th 2020, 10:36:09.000"
"January 25th 2020, 10:46:17.000",1,WJZP3G8BB7gmVRVEVy7K,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.681GB",0a9a3318,"January 25th 2020, 10:46:17.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/e5/55/np04_raw_run004858_0005_dl6.root","28 minutes","transfer-done","7.681GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,785",0,1579949184858,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004858_0005_dl6.root",,gsiftp,,f4db340dcf1b4896aa39fc55c167b4cb,"protodune-sp","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/e5/55/np04_raw_run004858_0005_dl6.root","January 25th 2020, 10:17:16.000","January 24th 2020, 00:05:01.000","rucio-conveyor","https://fts3-public.cern.ch:8446","2a89bcdc-3e3d-11ea-8398-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/2a89bcdc-3e3d-11ea-8398-02163e00a0d4","January 25th 2020, 10:45:32.000"
"January 25th 2020, 10:46:17.000",1,1tNP3G8BJzS0YkGfV8jO,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.727GB",67261cfb,"January 25th 2020, 10:46:17.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/21/9f/np04_raw_run004830_0202_dl5.root","34 minutes","transfer-done","7.727GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,786",0,1579949184858,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004830_0202_dl5.root",,gsiftp,,4241a476dac74a218c69faac79fdc87d,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/21/9f/np04_raw_run004830_0202_dl5.root","January 25th 2020, 09:55:40.000","January 24th 2020, 21:44:57.000","rucio-conveyor","https://fts3-public.cern.ch:8446","c3a7a43c-3ef2-11ea-933f-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/c3a7a43c-3ef2-11ea-933f-02163e00cbd2","January 25th 2020, 10:29:23.000"
"January 25th 2020, 10:46:16.000",1,WZZP3G8BB7gmVRVEVy7N,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.813GB",98dfc1a5,"January 25th 2020, 10:46:16.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/eb/6e/np04_raw_run004843_0170_dl8.root","an hour","transfer-done","7.813GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,784",0,1579949184858,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004843_0170_dl8.root",df3e8903f48f46fca67d47f1144c1f9e,gsiftp,,d31e641a5e4342e880d2585e2f4e2bcf,"protodune-sp","CERN_PDUNE_CASTOR",TAPE,"srm://srm-public.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/neutplatform/protodune/rawdata/np04/detector/None/raw/05/93/45/46/np04_raw_run004843_0170_dl8.root","January 25th 2020, 09:08:46.000","January 25th 2020, 08:03:13.000","rucio-conveyor","https://fts3-public.cern.ch:8446","22c4eba4-3f49-11ea-a630-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/22c4eba4-3f49-11ea-a630-02163e00d0be","January 25th 2020, 10:28:32.000"
"January 25th 2020, 10:46:12.000",1,ppZP3G8BB7gmVRVEMCCz,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.692GB",8efa514e,"January 25th 2020, 10:46:12.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/1f/2b/np04_raw_run004858_0018_dl3.root","27 minutes","transfer-done","7.692GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,783",0,1579949174846,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004858_0018_dl3.root",,gsiftp,,ad1df62cd8c94346819dcc65a5d68854,"protodune-sp","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/1f/2b/np04_raw_run004858_0018_dl3.root","January 25th 2020, 10:05:42.000","January 24th 2020, 00:04:18.000","rucio-conveyor","https://fts3-public.cern.ch:8446","108ca560-3e3d-11ea-bc1a-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/108ca560-3e3d-11ea-bc1a-02163e00d0be","January 25th 2020, 10:32:47.000"
"January 25th 2020, 10:46:05.000",1,vNNP3G8BJzS0YkGfMLu6,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.702GB",a6e5dc6f,"January 25th 2020, 10:46:05.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/08/c3/np04_raw_run004865_0053_dl6.root","34 minutes","transfer-done","7.702GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,781",0,1579949174846,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004865_0053_dl6.root",,gsiftp,,99cd78031f6641a2a706f928bb535290,"protodune-sp","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/08/c3/np04_raw_run004865_0053_dl6.root","January 25th 2020, 10:11:44.000","January 24th 2020, 00:07:28.000","rucio-conveyor","https://fts3-public.cern.ch:8446","8204dda2-3e3d-11ea-be7f-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/8204dda2-3e3d-11ea-be7f-02163e006de7","January 25th 2020, 10:45:30.000"
"January 25th 2020, 10:46:05.000",1,vdNP3G8BJzS0YkGfMLu6,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","1.181GB",4169bb6f,"January 25th 2020, 10:46:05.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/6c/2d/np04_raw_run004475_0006_dl3.root","5 minutes","transfer-done","1.181GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,782",0,1579949174846,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004475_0006_dl3.root",,gsiftp,,da1f607ad4a042708f6f37da58e80f19,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/6c/2d/np04_raw_run004475_0006_dl3.root","January 25th 2020, 10:27:16.000","January 24th 2020, 20:45:51.000","rucio-conveyor","https://fts3-public.cern.ch:8446","8218e272-3eea-11ea-8066-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/8218e272-3eea-11ea-8066-02163e006de7","January 25th 2020, 10:31:48.000"
"January 25th 2020, 10:45:50.000",1,7dNO3G8BJzS0YkGf4qGH,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.639GB",390e9761,"January 25th 2020, 10:45:50.000",LANCASTER,DISK,"root://fal-pygrid-30.lancs.ac.uk/dpm/lancs.ac.uk/home/dune/protodune-sp/78/68/np04_raw_run004978_0055_dl3.root","an hour","transfer-done","7.639GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,780",0,1579949154834,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004978_0055_dl3.root",,root,,649fdef64d4749819fcb44b3cd640d80,"protodune-sp",EDINBURGH,DISK,"root://srm-rdf.gridpp.ecdf.ed.ac.uk:1094//dune/RSE/protodune-sp/78/68/np04_raw_run004978_0055_dl3.root","January 25th 2020, 09:15:17.000","January 24th 2020, 00:38:58.000","rucio-conveyor","https://fts3-public.cern.ch:8446","e891117c-3e41-11ea-ac6e-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/e891117c-3e41-11ea-ac6e-02163e00cbd2","January 25th 2020, 10:40:28.000"
"January 25th 2020, 10:45:45.000",1,k5ZO3G8BB7gmVRVE4gaI,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.698GB",995e91ea,"January 25th 2020, 10:45:45.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/d3/42/np04_raw_run004830_0121_dl8.root","30 minutes","transfer-done","7.698GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,779",0,1579949154834,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004830_0121_dl8.root",,gsiftp,,9831871c7d9844bda9bc87c614f7f7a0,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/d3/42/np04_raw_run004830_0121_dl8.root","January 25th 2020, 10:04:45.000","January 24th 2020, 21:46:23.000","rucio-conveyor","https://fts3-public.cern.ch:8446","f6b260a6-3ef2-11ea-9f00-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/f6b260a6-3ef2-11ea-9f00-02163e00a0d4","January 25th 2020, 10:35:12.000"
"January 25th 2020, 10:45:41.000",1,"xpVO3G8BB7gmVRVEu_lv","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","120.437MB",6b5561ab,"January 25th 2020, 10:45:41.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/9f/05/np04_raw_run000738_1_dl4.root","a few seconds","transfer-done","120.437MB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,778",0,1579949144825,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run000738_1_dl4.root",,gsiftp,,9909d258aa874cd58aa346286be5f058,"protodune-sp",PRAGUE,DISK,"gsiftp://golias100.farm.particle.cz:2811/dpm/farm.particle.cz/home/dune/RSE/protodune-sp/9f/05/np04_raw_run000738_1_dl4.root","January 25th 2020, 10:27:49.000","January 25th 2020, 00:31:44.000","rucio-conveyor","https://fts3-public.cern.ch:8446","10874ff2-3f0a-11ea-bccc-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/10874ff2-3f0a-11ea-bccc-02163e006de7","January 25th 2020, 10:28:19.000"
"January 25th 2020, 10:45:25.000",1,kNNO3G8BJzS0YkGflIdN,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.657GB",8a2125ae,"January 25th 2020, 10:45:25.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/eb/b1/np04_raw_run004155_0074_dl5.root","33 minutes","transfer-done","7.657GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,772",0,1579949134810,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004155_0074_dl5.root",,gsiftp,,c9889560a252414f950d8f7b5c96b952,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/eb/b1/np04_raw_run004155_0074_dl5.root","January 25th 2020, 10:01:08.000","January 24th 2020, 20:32:08.000","rucio-conveyor","https://fts3-public.cern.ch:8446","979ab79e-3ee8-11ea-8066-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/979ab79e-3ee8-11ea-8066-02163e006de7","January 25th 2020, 10:34:21.000"
"January 25th 2020, 10:45:21.000",1,OtNO3G8BJzS0YkGfbXY5,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.816GB",8d36fe35,"January 25th 2020, 10:45:21.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/18/9b/np04_raw_run004693_0035_dl7.root","a few seconds","transfer-failed","7.816GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,770",0,1579949124806,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004693_0035_dl7.root",,gsiftp,"SOURCE [13] srm-ifce err: Permission denied, err: [SE][Ls][SRM_AUTHORIZATION_FAILURE] httpg://gfe02.grid.hep.ph.ic.ac.uk:8443/srm/managerv2: login failed
",2c4a4082766747c7a1a25fa45f917061,"protodune-sp",IMPERIAL,DISK,"srm://gfe02.grid.hep.ph.ic.ac.uk:8443/srm/managerv2?SFN=/pnfs/hep.ph.ic.ac.uk/data/dune/RSE/protodune-sp/18/9b/np04_raw_run004693_0035_dl7.root","January 25th 2020, 10:42:15.000","January 24th 2020, 16:59:31.000","rucio-conveyor","https://fts3-public.cern.ch:8446","e38d491e-3eca-11ea-b8c3-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/e38d491e-3eca-11ea-b8c3-02163e00d613","January 25th 2020, 10:42:15.000"
"January 25th 2020, 10:45:19.000",1,zJVO3G8BB7gmVRVEbds2,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","9.584MB",40e31444,"January 25th 2020, 10:45:19.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/74/21/np04_raw_run002696_1_dl1.root","a few seconds","transfer-done","9.584MB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,769",0,1579949124806,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run002696_1_dl1.root",,gsiftp,,de17b8b293784ceb889b3791a1e9f9ad,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/detector/None/raw/03/51/02/04/np04_raw_run002696_1_dl1.root","January 25th 2020, 10:44:14.000","January 24th 2020, 16:43:52.000","rucio-conveyor","https://fts3-public.cern.ch:8446","b4662608-3ec8-11ea-9e2f-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/b4662608-3ec8-11ea-9e2f-02163e00a0d4","January 25th 2020, 10:44:24.000"
"January 25th 2020, 10:45:07.000",1,"_tNO3G8BJzS0YkGfRlYZ","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.703GB",c2316bf6,"January 25th 2020, 10:45:07.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/99/15/np04_raw_run004865_0137_dl5.root","36 minutes","transfer-done","7.703GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,768",0,1579949114794,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004865_0137_dl5.root",,gsiftp,,fdea51894b88486f8ffd9ea2ebf5e955,"protodune-sp","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/99/15/np04_raw_run004865_0137_dl5.root","January 25th 2020, 09:55:49.000","January 24th 2020, 00:10:45.000","rucio-conveyor","https://fts3-public.cern.ch:8446","f7a71ee4-3e3d-11ea-a441-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/f7a71ee4-3e3d-11ea-a441-02163e00a0d4","January 25th 2020, 10:31:40.000"
"January 25th 2020, 10:45:07.000",1,"-JVO3G8BB7gmVRVERr0Z","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.722GB",0a78a45b,"January 25th 2020, 10:45:07.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/35/4d/np04_raw_run003610_0017_dl2.root","2 hours","transfer-done","7.722GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,767",0,1579949114794,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003610_0017_dl2.root",,gsiftp,,b340215dd2f7467595c5de1f9123a433,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/detector/None/raw/04/78/74/77/np04_raw_run003610_0017_dl2.root","January 25th 2020, 08:56:48.000","January 24th 2020, 16:42:41.000","rucio-conveyor","https://fts3-public.cern.ch:8446","89d9ed70-3ec8-11ea-a01b-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/89d9ed70-3ec8-11ea-a01b-02163e006de7","January 25th 2020, 10:28:43.000"
"January 25th 2020, 10:45:03.000",1,TJVO3G8BB7gmVRVEH60V,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.679GB",7004a488,"January 25th 2020, 10:45:03.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/3a/33/np04_raw_run004155_0004_dl6.root","29 minutes","transfer-done","7.679GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,509,766",0,1579949104793,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004155_0004_dl6.root",,gsiftp,,078fb78ed11046bc80744fb1fc8afabe,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/3a/33/np04_raw_run004155_0004_dl6.root","January 25th 2020, 10:06:17.000","January 24th 2020, 20:32:37.000","rucio-conveyor","https://fts3-public.cern.ch:8446","a907f4ec-3ee8-11ea-b015-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/a907f4ec-3ee8-11ea-b015-02163e00a0d4","January 25th 2020, 10:35:02.000"
